Experience,Salary,Record_Count
-3,266221.0,1
-5,87180.0,1
-2,132901.0,1
7,-78042.0,1
1,-40769.0,1
8,-15856.0,1
-2,47148.0,1
2,-19024.0,1
-4,85511.0,1
7,-92464.0,1
-3,144432.0,1
-2,116790.0,1
4,-98346.0,1
-5,96383.0,1
2,-62690.0,1
-5,52310.0,1
-2,53423.0,1
0,-50002.0,1
7,-54341.0,1
0,-58794.0,1
15,-1834.0,1
6,-60720.0,1
5,-40808.0,1
-1,81958.0,1
-5,99666.0,1
10,-69367.0,1
5,-2302.0,1
-1,128660.0,1
15,-338.0,1
1,-12369.0,1
1,-59110.0,1
-3,95108.0,1
-3,58493.0,1
-1,143723.0,1
-1,46682.0,1
2,-16379.0,1
-4,57059.0,1
-4,133502.0,1
14,-87340.0,1
-4,44654.0,1
1,-22700.0,1
0,-14693.0,1
9,-45736.0,1
0,-96475.0,1
-3,49445.0,1
8,-75146.0,1
-1,42663.0,1
12,-64246.0,1
13,-20004.0,1
-2,126680.0,1
-5,81839.0,1
-3,172865.0,1
-4,113341.0,1
2,-60475.0,1
3,-2640.0,1
-1,44177.0,1
-5,74637.0,1
-1,85915.0,1
14,-72725.0,1
3,-7814.0,1
19,-53518.0,1
6,-2251.0,1
-4,78168.0,1
0,-72572.0,1
5,-79388.0,1
-3,86850.0,1
-3,61298.0,1
6,-93074.0,1
2,-98726.0,1
11,-56111.0,1
2,-23943.0,1
9,-58129.0,1
6,-60925.0,1
8,-2104.0,1
-3,101391.0,1
13,-62613.0,1
-3,58658.0,1
4,-69667.0,1
24,-75790.0,1
5,-6358.0,1
0,-65326.0,1
-3,80711.0,1
6,-93657.0,1
7,-41547.0,1
-1,153702.0,1
-2,44089.0,1
3,-85163.0,1
-5,74919.0,1
-4,93456.0,1
-3,194581.0,1
-2,96180.0,1
-3,57511.0,1
6,-5388.0,1
6,-34805.0,1
13,-82567.0,1
3,-72599.0,1
-5,161230.0,1
-4,95762.0,1
5,-42869.0,1
-1,151209.0,1
1,-17442.0,1
2,-60602.0,1
15,-38652.0,1
8,-76624.0,1
-2,59720.0,1
-5,52579.0,1
-1,45038.0,1
-5,38320.0,1
2,-54778.0,1
6,-78874.0,1
1,-58859.0,1
-4,86563.0,1
15,-72507.0,1
4,-18419.0,1
9,-46489.0,1
11,-26003.0,1
-2,56193.0,1
-1,94296.0,1
7,-34181.0,1
-5,163501.0,1
4,-41014.0,1
1,-34760.0,1
2,-17624.0,1
5,-67150.0,1
-5,116377.0,1
-2,211269.0,1
5,-4998.0,1
4,-78490.0,1
-4,147379.0,1
12,-30595.0,1
2,-91408.0,1
-4,189328.0,1
-1,80374.0,1
5,-28882.0,1
1,-31541.0,1
3,-75623.0,1
5,-31597.0,1
1,-18878.0,1
-2,103627.0,1
2,-44089.0,1
14,-12355.0,1
3,-85030.0,1
-4,62153.0,1
9,-1166.0,1
-5,59730.0,1
